[LIBGPUSPATIAL] [ 52915][11:00:16:949314][info  ] Initializing GpuSpatialRuntime on device 0, PTX root /mnt/data/sedona-db/target/release/build/sedona-libgpuspatial-49614f8a870dbe66/out/share/gpuspatial/shaders
[LIBGPUSPATIAL] [ 52920][11:00:28:122758][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.47 ms, RT: 0.81 ms, Copy res: 0.86 ms
[LIBGPUSPATIAL] [ 52920][11:00:28:139663][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2756, Type MultiPolygon
[LIBGPUSPATIAL] [ 52920][11:00:28:139872][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 617528 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52920][11:00:28:148118][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 15.36 ms, Refine: 8.05 ms, Copy Results: 0.36 ms
[LIBGPUSPATIAL] [ 52920][11:00:28:311986][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 3 MB, capacity 508540
[LIBGPUSPATIAL] [ 52920][11:00:28:313164][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12276, Results: 508540
[LIBGPUSPATIAL] [ 52920][11:00:28:313201][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.12 ms, Prepare: 0.47 ms, RT: 0.80 ms, Copy res: 0.74 ms
[LIBGPUSPATIAL] [ 52920][11:00:28:327913][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12276, Loaded 2527, Type MultiPolygon
[LIBGPUSPATIAL] [ 52920][11:00:28:328094][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 508540 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52920][11:00:28:336461][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 12.76 ms, Refine: 8.21 ms, Copy Results: 0.30 ms
[LIBGPUSPATIAL] [ 52920][11:00:28:500183][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 3 MB, capacity 523852
[LIBGPUSPATIAL] [ 52920][11:00:28:501394][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 523852
[LIBGPUSPATIAL] [ 52920][11:00:28:501423][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.46 ms, RT: 0.78 ms, Copy res: 0.78 ms
[LIBGPUSPATIAL] [ 52920][11:00:28:519752][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2832, Type MultiPolygon
[LIBGPUSPATIAL] [ 52920][11:00:28:519916][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 523852 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52920][11:00:28:525610][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 16.30 ms, Refine: 5.43 ms, Copy Results: 0.39 ms
[LIBGPUSPATIAL] [ 52920][11:00:28:699606][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 11 MB, capacity 1495810
[LIBGPUSPATIAL] [ 52920][11:00:28:701987][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12276, Results: 1495810
[LIBGPUSPATIAL] [ 52920][11:00:28:702017][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.09 ms, Prepare: 0.46 ms, RT: 0.94 ms, Copy res: 1.88 ms
[LIBGPUSPATIAL] [ 52920][11:00:28:718115][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12276, Loaded 2372, Type MultiPolygon
[LIBGPUSPATIAL] [ 52920][11:00:28:718574][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 1495810 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52920][11:00:28:746994][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 13.76 ms, Refine: 28.38 ms, Copy Results: 0.44 ms
[LIBGPUSPATIAL] [ 52920][11:00:28:978277][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 5 MB, capacity 657192
[LIBGPUSPATIAL] [ 52920][11:00:28:979566][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 657192
[LIBGPUSPATIAL] [ 52920][11:00:28:979598][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.09 ms, Prepare: 0.48 ms, RT: 0.74 ms, Copy res: 0.89 ms
[LIBGPUSPATIAL] [ 52920][11:00:28:996039][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2770, Type MultiPolygon
[LIBGPUSPATIAL] [ 52920][11:00:28:996250][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 657192 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52920][11:00:29:001579][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 14.48 ms, Refine: 5.05 ms, Copy Results: 0.45 ms
[LIBGPUSPATIAL] [ 52920][11:00:29:217097][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 2 MB, capacity 291001
[LIBGPUSPATIAL] [ 52920][11:00:29:217992][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12276, Results: 291001
[LIBGPUSPATIAL] [ 52920][11:00:29:218021][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.09 ms, Prepare: 0.47 ms, RT: 0.73 ms, Copy res: 0.50 ms
[LIBGPUSPATIAL] [ 52920][11:00:29:233902][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12276, Loaded 2493, Type MultiPolygon
[LIBGPUSPATIAL] [ 52920][11:00:29:234021][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 291001 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52920][11:00:29:239519][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 14.48 ms, Refine: 5.38 ms, Copy Results: 0.20 ms
[LIBGPUSPATIAL] [ 52920][11:00:29:362361][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 4 MB, capacity 633984
[LIBGPUSPATIAL] [ 52920][11:00:29:363669][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 633984
[LIBGPUSPATIAL] [ 52920][11:00:29:363698][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.09 ms, Prepare: 0.47 ms, RT: 0.80 ms, Copy res: 0.88 ms
[LIBGPUSPATIAL] [ 52920][11:00:29:379288][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2783, Type MultiPolygon
[LIBGPUSPATIAL] [ 52920][11:00:29:379489][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 633984 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52920][11:00:29:386790][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 15.12 ms, Refine: 7.21 ms, Copy Results: 0.25 ms
[LIBGPUSPATIAL] [ 52920][11:00:29:511073][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 2 MB, capacity 372024
[LIBGPUSPATIAL] [ 52920][11:00:29:512051][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12276, Results: 372024
[LIBGPUSPATIAL] [ 52920][11:00:29:512082][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.47 ms, RT: 0.74 ms, Copy res: 0.58 ms
[LIBGPUSPATIAL] [ 52920][11:00:29:525711][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12276, Loaded 2500, Type MultiPolygon
[LIBGPUSPATIAL] [ 52920][11:00:29:525853][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 372024 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52920][11:00:29:530410][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 12.62 ms, Refine: 4.42 ms, Copy Results: 0.24 ms
[LIBGPUSPATIAL] [ 52920][11:00:29:666603][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 5 MB, capacity 730220
[LIBGPUSPATIAL] [ 52920][11:00:29:668016][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 730220
[LIBGPUSPATIAL] [ 52920][11:00:29:668048][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.09 ms, Prepare: 0.46 ms, RT: 0.80 ms, Copy res: 0.98 ms
[LIBGPUSPATIAL] [ 52920][11:00:29:687082][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2791, Type MultiPolygon
[LIBGPUSPATIAL] [ 52920][11:00:29:687317][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 730220 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52920][11:00:29:693948][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 16.40 ms, Refine: 6.49 ms, Copy Results: 0.33 ms
[LIBGPUSPATIAL] [ 52920][11:00:29:844843][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 2 MB, capacity 327037
[LIBGPUSPATIAL] [ 52920][11:00:29:845765][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12275, Results: 327037
[LIBGPUSPATIAL] [ 52920][11:00:29:845793][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.47 ms, RT: 0.74 ms, Copy res: 0.52 ms
[LIBGPUSPATIAL] [ 52920][11:00:29:858568][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12275, Loaded 2420, Type MultiPolygon
[LIBGPUSPATIAL] [ 52920][11:00:29:858675][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 327037 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52920][11:00:29:862575][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 11.86 ms, Refine: 3.73 ms, Copy Results: 0.23 ms
[LIBGPUSPATIAL] [ 52920][11:00:29:925315][info  ] Create RTSpatialIndex 0x74c8d908e130, fast_build = 0, compact = 0, concurrency = 1
[LIBGPUSPATIAL] [ 52920][11:00:29:925592][info  ] Create RTSpatialRefiner 0x74c8db5a7550, fast_build = 0, compact = 0, parsing_threads = 8, concurrency = 1, pipeline_batches = 1, wkb_parser_memory_quota = 0.80, relate_engine_memory_quota = 0.80
[LIBGPUSPATIAL] [ 52920][11:00:30:032909][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. PushBuild: 49.14 ms, FinishBuilding: 0.01 ms
[LIBGPUSPATIAL] [ 52920][11:00:30:032943][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), FinishBuilding Refiner, Total geoms: 3057046
[LIBGPUSPATIAL] [ 52920][11:00:30:032972][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), PushBuild, Rectangles 3057046
[LIBGPUSPATIAL] [ 52920][11:00:30:038383][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), FinishBuilding Index on Points, Total geoms: 3057046
[LIBGPUSPATIAL] [ 52920][11:00:30:038410][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. PushBuild: 3.78 ms, FinishBuilding: 1.64 ms
[LIBGPUSPATIAL] [ 52915][11:00:30:127355][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 2 MB, capacity 316027
[LIBGPUSPATIAL] [ 52915][11:00:30:128081][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 316027
[LIBGPUSPATIAL] [ 52915][11:00:30:128109][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.49 ms, RT: 0.33 ms, Copy res: 0.53 ms
[LIBGPUSPATIAL] [ 52915][11:00:30:142888][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2649, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:30:143013][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 316027 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:30:147972][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 13.68 ms, Refine: 4.76 ms, Copy Results: 0.27 ms
[LIBGPUSPATIAL] [ 52915][11:00:30:222102][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 5 MB, capacity 778123
[LIBGPUSPATIAL] [ 52915][11:00:30:223380][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12276, Results: 778123
[LIBGPUSPATIAL] [ 52915][11:00:30:223410][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.09 ms, Prepare: 0.46 ms, RT: 0.36 ms, Copy res: 1.07 ms
[LIBGPUSPATIAL] [ 52915][11:00:30:237513][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12276, Loaded 2387, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:30:237752][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 778123 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:30:242882][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 12.20 ms, Refine: 4.90 ms, Copy Results: 0.42 ms
[LIBGPUSPATIAL] [ 52915][11:00:30:360082][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 4 MB, capacity 540498
[LIBGPUSPATIAL] [ 52915][11:00:30:361090][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 540498
[LIBGPUSPATIAL] [ 52915][11:00:30:361118][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.09 ms, Prepare: 0.48 ms, RT: 0.37 ms, Copy res: 0.79 ms
[LIBGPUSPATIAL] [ 52915][11:00:30:377580][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2730, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:30:377772][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 540498 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:30:385160][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 16.01 ms, Refine: 7.16 ms, Copy Results: 0.37 ms
[LIBGPUSPATIAL] [ 52915][11:00:30:484618][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 3 MB, capacity 451060
[LIBGPUSPATIAL] [ 52915][11:00:30:485494][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12276, Results: 451060
[LIBGPUSPATIAL] [ 52915][11:00:30:485522][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.09 ms, Prepare: 0.47 ms, RT: 0.35 ms, Copy res: 0.67 ms
[LIBGPUSPATIAL] [ 52915][11:00:30:499124][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12276, Loaded 2483, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:30:499265][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 451060 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:30:505989][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 12.53 ms, Refine: 6.52 ms, Copy Results: 0.29 ms
[LIBGPUSPATIAL] [ 52915][11:00:30:597418][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 3 MB, capacity 514833
[LIBGPUSPATIAL] [ 52915][11:00:30:598379][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 514833
[LIBGPUSPATIAL] [ 52915][11:00:30:598408][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.09 ms, Prepare: 0.48 ms, RT: 0.34 ms, Copy res: 0.76 ms
[LIBGPUSPATIAL] [ 52915][11:00:30:613544][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2780, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:30:613691][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 514833 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:30:619065][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 14.74 ms, Refine: 5.09 ms, Copy Results: 0.39 ms
[LIBGPUSPATIAL] [ 52915][11:00:30:717280][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 9 MB, capacity 1206528
[LIBGPUSPATIAL] [ 52915][11:00:30:719025][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12276, Results: 1206528
[LIBGPUSPATIAL] [ 52915][11:00:30:719053][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.09 ms, Prepare: 0.46 ms, RT: 0.39 ms, Copy res: 1.52 ms
[LIBGPUSPATIAL] [ 52915][11:00:30:733029][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12276, Loaded 2363, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:30:733414][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 1206528 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:30:757518][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 13.12 ms, Refine: 24.00 ms, Copy Results: 0.43 ms
[LIBGPUSPATIAL] [ 52915][11:00:30:876382][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 4 MB, capacity 637036
[LIBGPUSPATIAL] [ 52915][11:00:30:877483][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 13740, Results: 637036
[LIBGPUSPATIAL] [ 52915][11:00:30:877513][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.47 ms, RT: 0.36 ms, Copy res: 0.89 ms
[LIBGPUSPATIAL] [ 52915][11:00:30:893798][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 13740, Loaded 2718, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:30:894019][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 637036 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:30:898762][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 15.74 ms, Refine: 4.48 ms, Copy Results: 0.45 ms
[LIBGPUSPATIAL] [ 52915][11:00:31:006452][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 2 MB, capacity 270825
[LIBGPUSPATIAL] [ 52915][11:00:31:007149][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Probe Rectangles, Size: 12276, Results: 270825
[LIBGPUSPATIAL] [ 52915][11:00:31:007177][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Profiling Results. Alloc: 0.10 ms, Prepare: 0.47 ms, RT: 0.34 ms, Copy res: 0.50 ms
[LIBGPUSPATIAL] [ 52915][11:00:31:020076][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Loaded Geometries, ProbeArray 12276, Loaded 2464, Type MultiPolygon
[LIBGPUSPATIAL] [ 52915][11:00:31:020168][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Evaluating 270825 Geometry Pairs with Predicate Within
[LIBGPUSPATIAL] [ 52915][11:00:31:025640][info  ] RTSpatialRefiner 0x74c8db5a7550 (Free 22005 MB), Profiling Results. Parse: 12.67 ms, Refine: 5.32 ms, Copy Results: 0.21 ms
[LIBGPUSPATIAL] [ 52915][11:00:31:106485][info  ] RTSpatialIndex 0x74c8d908e130 (Free 22005 MB), Allocate result buffer, memory consumption 2 MB, capacity 390657
